id,booking_status_pred,Prob
66274,0,0.15153964
66275,0,0.4523778
66276,1,0.78438574
66277,1,0.8775601
66278,0,0.20830774
66279,1,0.8845593
66280,1,0.9617344
66281,0,0.14375906
66282,0,0.00010767436
66283,0,0.08798933
66284,0,0.072186455
66285,0,0.06765182
66286,0,0.043153286
66287,1,0.87610686
66288,0,0.2981543
66289,1,0.961107
66290,1,0.84097075
66291,0,0.07367544
66292,1,0.88054574
66293,1,0.7552194
66294,1,0.76537716
66295,1,0.6575446
66296,0,0.080019444
66297,0,0.19134505
66298,0,0.30969116
66299,1,0.5821328
66300,0,0.34385464
66301,0,1.0764479e-13
66302,0,0.28488502
66303,1,0.57587206
66304,0,0.15235376
66305,0,0.18921448
66306,1,0.7357472
66307,0,0.09548249
66308,0,0.12514217
66309,1,0.8036759
66310,0,0.091660425
66311,1,0.9634013
66312,1,0.9433941
66313,1,0.58408165
66314,1,0.9706682
66315,0,0.40786687
66316,0,0.08638382
66317,0,0.10142228
66318,0,0.013812553
66319,1,0.7888868
66320,0,0.03826057
66321,1,0.7690564
66322,1,0.8866598
66323,0,0.054838344
66324,0,0.15776238
66325,0,0.19045745
66326,1,0.88703656
66327,1,0.8769069
66328,0,0.06302899
66329,1,0.90780556
66330,0,0.014236566
66331,0,0.118132025
66332,1,0.8552283
66333,0,0.036391277
66334,0,1.9990463e-05
66335,1,0.7133077
66336,0,0.3740128
66337,0,0.22499287
66338,0,0.10828828
66339,0,0.07555407
66340,0,0.28381893
66341,0,0.009015844
66342,0,0.039132975
66343,1,0.91728914
66344,0,0.17639874
66345,1,0.82201225
66346,1,0.84345907
66347,0,0.35148555
66348,0,0.17630552
66349,1,0.85631734
66350,1,0.6138136
66351,0,0.10236902
66352,0,0.17413677
66353,0,0.12456126
66354,0,0.47553456
66355,0,0.37431428
66356,1,0.80668306
66357,0,0.48247933
66358,0,0.20338756
66359,0,0.1588781
66360,0,0.28792888
66361,0,0.19929208
66362,0,0.3395795
66363,0,0.19242172
66364,0,0.1600889
66365,0,0.042945944
66366,0,0.11245343
66367,0,0.3618587
66368,1,0.658658
66369,0,0.14737397
66370,0,0.39425063
66371,0,0.1811363
66372,0,0.39537996
66373,0,0.08905853
66374,0,0.029811382
66375,0,0.25957066
66376,0,0.051349852
66377,0,0.023366718
66378,0,0.0018073802
66379,0,0.18152182
66380,1,0.7351555
66381,0,0.1896021
66382,0,0.2022949
66383,0,0.22886044
66384,1,0.887576
66385,0,2.9199495e-05
66386,0,0.18260807
66387,0,0.2912803
66388,0,2.673649e-06
66389,1,0.7941406
66390,1,0.57072115
66391,0,0.08658306
66392,0,0.12043647
66393,0,0.014423797
66394,0,0.46305922
66395,1,0.8016419
66396,0,0.44481128
66397,1,0.83492535
66398,1,0.74535286
66399,0,0.19758935
66400,0,0.06442525
66401,0,7.896585e-09
66402,0,0.33946216
66403,0,0.40470466
66404,0,0.16754085
66405,0,1.3522173e-05
66406,1,0.7706609
66407,1,0.7960424
66408,0,0.26269466
66409,0,0.2765719
66410,0,0.15800717
66411,0,0.2578054
66412,1,0.87574375
66413,1,0.93166715
66414,0,0.1004572
66415,0,1.2312324e-07
66416,0,0.4063482
66417,1,0.95762086
66418,0,0.05323843
66419,0,0.37261394
66420,1,0.7697059
66421,1,0.54456043
66422,0,0.28671157
66423,1,0.96302783
66424,0,0.25829336
66425,0,0.00020211075
66426,0,0.14666934
66427,1,0.6323678
66428,0,0.3994309
66429,0,0.22300057
66430,1,0.83892316
66431,1,0.8166087
66432,0,0.34739816
66433,0,0.26352507
66434,0,0.3471589
66435,0,0.19499068
66436,0,0.41516575
66437,1,0.926428
66438,0,0.14659561
66439,0,0.4584705
66440,1,0.8504986
66441,0,0.14000057
66442,1,0.7755716
66443,0,0.22423527
66444,0,0.106923044
66445,0,0.20432514
66446,1,0.77619165
66447,0,0.18704407
66448,0,0.055703606
66449,0,0.20094548
66450,0,0.2157828
66451,0,0.19621867
66452,0,0.31925577
66453,0,0.41844305
66454,0,0.45994213
66455,1,0.77713805
66456,1,0.7786306
66457,0,0.108296014
66458,1,0.9422115
66459,1,0.848505
66460,0,0.22413571
66461,0,0.116685465
66462,0,0.06568816
66463,0,0.38848236
66464,1,0.74934804
66465,0,0.28705698
66466,0,0.4477585
66467,0,0.0028627205
66468,0,0.0004381055
66469,0,0.25397366
66470,0,0.46948376
66471,0,0.37145245
66472,1,0.9257145
66473,0,0.12958537
66474,0,0.22882375
66475,1,0.6373385
66476,0,0.04837559
66477,1,0.6022136
66478,1,0.9614093
66479,0,0.011398672
66480,1,0.7966863
66481,0,0.20831123
66482,0,0.0711384
66483,1,0.9499789
66484,1,0.8474717
66485,1,0.9561212
66486,0,0.44046637
66487,0,0.21442258
66488,0,0.09776788
66489,0,0.07604646
66490,0,0.36024785
66491,1,0.8515844
66492,1,0.80338067
66493,0,0.00023584264
66494,1,0.774509
66495,1,0.8962434
66496,0,0.018092029
66497,0,0.33150858
66498,0,0.044548012
66499,1,0.84089065
66500,1,0.88308275
66501,0,0.3352772
66502,1,0.55325246
66503,0,0.06135266
66504,1,0.86430514
66505,0,0.27539235
66506,1,0.6953428
66507,1,0.9740531
66508,0,0.11271015
66509,0,0.40148863
66510,0,0.11652087
66511,0,0.27992955
66512,0,0.0908479
66513,1,0.8082962
66514,0,0.2546013
66515,0,0.36729467
66516,0,0.23721825
66517,0,0.03812942
66518,0,0.08398638
66519,0,0.26209316
66520,1,0.78057677
66521,0,0.16396566
66522,1,0.703585
66523,0,0.1412383
66524,0,0.009507966
66525,0,0.036379658
66526,1,0.8149693
66527,0,0.18271065
66528,1,0.88072294
66529,0,0.20387992
66530,0,0.24064347
66531,0,0.3409896
66532,0,0.08961673
66533,0,0.3311613
66534,0,0.21080968
66535,0,3.9700026e-06
66536,1,0.9262862
66537,0,0.2293338
66538,1,0.6759941
66539,1,0.9197651
66540,1,0.81446326
66541,1,0.58551323
66542,1,0.5656212
66543,1,0.9582532
66544,0,0.12543087
66545,1,0.6287345
66546,0,0.30278388
66547,0,0.10228217
66548,1,0.500906
66549,0,0.0475837
66550,1,0.75239867
66551,0,0.06879343
66552,1,0.86273426
66553,0,0.09481344
66554,0,0.09741979
66555,0,0.3064863
66556,0,0.15216185
66557,0,0.28036624
66558,1,0.7686875
66559,1,0.50696844
66560,1,0.85167086
66561,0,0.10123702
66562,0,0.047022548
66563,0,0.0012465115
66564,0,0.3398326
66565,1,0.81172144
66566,0,0.10437325
66567,1,0.511524
66568,1,0.9597896
66569,1,0.5287176
66570,1,0.88564503
66571,0,0.27414757
66572,0,0.062369063
66573,0,0.44926664
66574,0,0.03481616
66575,0,5.2189225e-05
66576,1,0.78583056
66577,0,0.4222898
66578,0,0.37169605
66579,0,0.38835195
66580,0,0.36020467
66581,0,0.40660763
66582,0,0.25168398
66583,0,0.35047564
66584,0,0.31083518
66585,0,0.10093008
66586,0,0.21634951
66587,1,0.89002633
66588,0,0.39042628
66589,0,0.007929033
66590,0,0.04273224
66591,0,0.10074506
66592,0,0.0829878
66593,1,0.9882667
66594,1,0.8008198
66595,0,0.40737468
66596,1,0.50361866
66597,0,0.37168056
66598,1,0.64647096
66599,0,0.27253053
66600,0,0.17753796
66601,0,0.1306583
66602,0,0.3055101
66603,0,0.2255491
66604,0,0.022337811
66605,1,0.92599267
66606,0,0.30776438
66607,0,0.17580286
66608,0,0.000108943656
66609,1,0.64889085
66610,1,0.87207246
66611,0,0.44771412
66612,0,0.03703579
66613,0,0.19597462
66614,0,0.42943096
66615,1,0.97144085
66616,0,0.22781932
66617,1,0.8220086
66618,1,0.8420659
66619,1,0.8077932
66620,0,0.2704108
66621,0,0.15223615
66622,0,0.14637621
66623,0,0.2803472
66624,1,0.9314608
66625,0,0.39137828
66626,0,0.061041288
66627,0,0.296826
66628,0,9.224877e-13
66629,0,0.08507324
66630,1,0.76245004
66631,0,0.22005202
66632,1,0.72440284
66633,1,0.879709
66634,1,0.8519608
66635,1,0.838111
66636,0,0.08431838
66637,0,0.3414387
66638,0,0.22549893
66639,0,0.1883421
66640,0,0.08220357
66641,1,0.96108156
66642,0,0.02056865
66643,0,0.082778946
66644,0,0.2979699
66645,1,0.82991993
66646,0,0.27840006
66647,0,0.025955185
66648,1,0.74827635
66649,1,0.81380665
66650,1,0.63870406
66651,1,0.8981837
66652,0,0.3569759
66653,1,0.79180425
66654,0,0.25057185
66655,0,0.0037473375
66656,0,0.03898125
66657,0,0.42650908
66658,1,0.7604441
66659,1,0.7848445
66660,1,0.62615705
66661,0,0.478537
66662,0,0.044374622
66663,1,0.7623123
66664,1,0.9811626
66665,0,0.23884206
66666,0,0.19918092
66667,0,0.0694873
66668,1,0.9139944
66669,0,0.05047117
66670,1,0.91340655
66671,0,0.30263898
66672,1,0.90420896
66673,0,0.18523502
66674,0,0.2276682
66675,0,0.19025823
66676,0,0.12306656
66677,0,0.08231455
66678,1,0.800607
66679,0,0.44788337
66680,1,0.60582477
66681,0,0.23052083
66682,0,0.006191787
66683,0,0.22359486
66684,0,0.13577898
66685,1,0.9510971
66686,1,0.6802507
66687,0,0.19705173
66688,1,0.6869891
66689,0,0.13759437
66690,1,0.8364718
66691,0,0.007457572
66692,0,0.12390138
66693,1,0.5004973
66694,1,0.93674934
66695,1,0.7337233
66696,0,0.39298043
66697,1,0.63879025
66698,1,0.69021916
66699,1,0.6756993
66700,1,0.6866583
66701,1,0.89436114
66702,0,0.15911072
66703,0,0.38438186
66704,1,0.64426005
66705,0,0.0075769043
66706,0,0.32154974
66707,0,0.04313087
66708,0,0.07534545
66709,0,0.36483166
66710,0,0.00043595125
66711,0,0.109356135
66712,0,0.289404
66713,0,0.1240236
66714,0,0.10713492
66715,1,0.5442079
66716,0,0.09018741
66717,1,0.9066036
66718,0,0.08281973
66719,1,0.7474709
66720,1,0.61371326
66721,0,0.20219253
66722,0,0.07375846
66723,0,0.20009506
66724,0,0.115708776
66725,0,0.2020909
66726,0,0.4963872
66727,0,0.0816442
66728,0,0.2763032
66729,0,0.16590728
66730,1,0.8360017
66731,0,0.047535
66732,0,0.16827963
66733,0,0.33808157
66734,1,0.9139705
66735,1,0.8238529
66736,0,0.32488024
66737,0,0.12037818
66738,1,0.7016857
66739,1,0.6443683
66740,0,0.10654793
66741,1,0.7072117
66742,1,0.77255785
66743,0,0.4406022
66744,1,0.61381954
66745,0,0.04153784
66746,0,0.1982768
66747,0,0.24412133
66748,1,0.86644423
66749,0,0.3011395
66750,0,0.44855955
66751,1,0.7776841
66752,0,0.34446725
66753,1,0.6252787
66754,1,0.78767234
66755,1,0.5630899
66756,0,0.049089395
66757,0,0.23936448
66758,0,0.42711163
66759,0,0.12725039
66760,1,0.50859755
66761,0,0.20352086
66762,0,0.030409673
66763,0,0.10269257
66764,0,0.05091102
66765,0,0.021505095
66766,1,0.576538
66767,0,0.05738091
66768,0,0.42031863
66769,1,0.96147376
66770,1,0.77190614
66771,0,0.30714053
66772,0,0.44873095
66773,0,0.24713482
66774,1,0.8027509
66775,0,0.21179649
66776,0,0.18808635
66777,1,0.77330244
66778,0,0.018603196
66779,0,0.23749694
66780,0,0.18936084
66781,1,0.81367224
66782,0,0.42471874
66783,0,0.00988035
66784,0,0.2907581
66785,0,0.1868461
66786,0,0.18795215
66787,0,0.20547451
66788,0,0.20685996
66789,0,0.4484804
66790,0,0.062100433
66791,0,0.3469074
66792,0,0.21568124
66793,0,0.1572027
66794,0,0.0033820518
66795,0,0.0877505
66796,1,0.5994396
66797,0,0.37833968
66798,0,0.14074832
66799,0,0.23642275
66800,0,0.21237482
66801,1,0.8401434
66802,0,0.05130771
66803,1,0.86822015
66804,0,0.06751697
66805,1,0.7848194
66806,0,0.16214257
66807,1,0.96859914
66808,0,1.05897025e-05
66809,1,0.96580315
66810,0,0.41584343
66811,0,0.3701885
66812,0,0.09601829
66813,1,0.91103494
66814,0,0.1509166
66815,0,0.13290603
66816,1,0.78632045
66817,0,0.22596829
66818,0,0.05649771
66819,1,0.7549207
66820,0,0.05906809
66821,0,0.013044766
66822,1,0.92876923
66823,0,0.22758317
66824,0,0.105518006
66825,0,0.04213187
66826,0,0.397536
66827,0,0.33683372
66828,0,0.1450589
66829,0,0.16507319
66830,0,0.06416947
66831,0,0.30093047
66832,0,0.19633552
66833,0,0.3230399
66834,0,0.19966489
66835,0,0.06703509
66836,0,0.13642539
66837,1,0.868355
66838,0,0.18705134
66839,0,0.38329053
66840,0,0.28323412
66841,0,0.41511124
66842,0,0.15942547
66843,0,0.08250707
66844,1,0.77677995
66845,0,0.49084562
66846,1,0.69362605
66847,1,0.83869594
66848,0,0.43248925
66849,1,0.799943
66850,1,0.5558484
66851,0,0.010892469
66852,0,0.091495164
66853,1,0.769201
66854,0,0.040208947
66855,0,0.08519495
66856,0,0.15345618
66857,0,0.2165423
66858,0,0.06502305
66859,1,0.90872294
66860,1,0.79834205
66861,1,0.75642985
66862,0,0.06805364
66863,1,0.7265164
66864,0,0.018036366
66865,0,0.4215352
66866,0,0.045913648
66867,0,0.48278376
66868,1,0.704868
66869,0,0.24163839
66870,0,0.10539914
66871,1,0.8107553
66872,1,0.7754766
66873,0,0.4865043
66874,0,0.16509861
66875,0,0.11113754
66876,0,0.27926055
66877,0,0.20807073
66878,1,0.8499159
66879,0,0.18269344
66880,0,0.18603683
66881,0,0.34861523
66882,0,0.27270186
66883,1,0.6130657
66884,1,0.94921184
66885,0,0.13939632
66886,0,0.16411982
66887,1,0.72553736
66888,1,0.9625571
66889,1,0.81167024
66890,1,0.8022196
66891,1,0.67254645
66892,1,0.82456905
66893,0,0.12506273
66894,0,0.06919147
66895,0,0.088947415
66896,1,0.90878713
66897,0,0.40986183
66898,0,0.24308988
66899,0,2.2541356e-06
66900,0,0.24443963
66901,0,0.08405551
66902,0,0.047508102
66903,1,0.93668824
66904,0,0.00025536504
66905,0,0.16310778
66906,0,0.090955324
66907,0,0.0004362816
66908,1,0.79661155
66909,0,0.037836716
66910,1,0.8728264
66911,0,0.16710468
66912,0,0.19404376
66913,0,0.27827504
66914,1,0.56183547
66915,1,0.8305417
66916,0,0.096848756
66917,1,0.72896355
66918,0,0.20915887
66919,0,0.29419187
66920,0,0.0015986353
66921,1,0.8559242
66922,1,0.63010806
66923,0,0.41083255
66924,1,0.5792754
66925,0,0.1470097
66926,0,0.09662664
66927,0,0.011246745
66928,1,0.9662205
66929,0,0.31477535
66930,1,0.6955176
66931,0,0.2816762
66932,1,0.5381251
66933,0,0.06632232
66934,0,0.29794747
66935,0,0.21359518
66936,0,0.26714143
66937,0,0.00014152967
66938,1,0.73725295
66939,0,0.042805802
66940,0,0.30052954
66941,0,0.0797986
66942,1,0.5650342
66943,0,0.12849392
66944,0,0.019437708
66945,0,0.18804671
66946,1,0.81178313
66947,0,0.13377947
66948,1,0.5555552
66949,0,0.23520586
66950,0,0.087867
66951,1,0.941079
66952,0,0.08796381
66953,0,0.15828831
66954,0,0.41047978
66955,0,0.20711845
66956,0,0.361708
66957,0,0.39967734
66958,0,0.18227676
66959,0,0.1843156
66960,0,0.03277639
66961,1,0.61178327
66962,0,0.005704847
66963,0,0.12145559
66964,0,0.3391528
66965,0,1.3535673e-12
66966,1,0.78044355
66967,0,0.38436988
66968,0,0.14614786
66969,0,0.07987445
66970,0,0.10141998
66971,0,0.09186974
66972,1,0.6662471
66973,0,0.0925624
66974,0,0.4431172
66975,1,0.8999828
66976,0,0.011161989
66977,1,0.9067457
66978,0,0.29529795
66979,0,0.19825989
66980,0,0.008187027
66981,0,0.24329945
66982,0,0.18172444
66983,0,0.1044899
66984,0,0.2319288
66985,0,0.11232077
66986,1,0.5435667
66987,1,0.7923904
66988,0,0.21531934
66989,0,0.107098155
66990,1,0.8177053
66991,0,0.24188203
66992,0,0.0092900805
66993,1,0.60337216
66994,1,0.6605854
66995,1,0.75645626
66996,1,0.86194164
66997,0,0.4863835
66998,0,0.38328958
66999,1,0.8254391
67000,0,0.40408075
67001,1,0.52531064
67002,1,0.7996303
67003,0,0.087104
67004,1,0.9526125
67005,1,0.84177655
67006,0,0.14173871
67007,0,0.28919345
67008,1,0.5801341
67009,0,0.44940788
67010,0,0.03294436
67011,0,0.16428436
67012,0,0.1961294
67013,0,0.17015846
67014,1,0.8101678
67015,0,0.015246381
67016,0,0.22934677
67017,1,0.8045166
67018,0,0.26432493
67019,1,0.8098842
67020,0,0.04015613
67021,1,0.92631215
67022,1,0.7946199
67023,0,0.20966187
67024,0,0.06254693
67025,0,0.45743233
67026,0,0.17568158
67027,1,0.5181154
67028,1,0.8689278
67029,0,0.11036933
67030,0,0.17825575
67031,0,0.44968063
67032,1,0.90481377
67033,0,0.0017365821
67034,0,0.38474235
67035,1,0.9122184
67036,0,0.26512018
67037,0,0.09494768
67038,0,0.119866565
67039,0,0.07161507
67040,0,0.33516988
67041,1,0.68931574
67042,1,0.724957
67043,1,0.94040823
67044,0,0.31973973
67045,0,0.16181871
67046,0,0.46386313
67047,0,0.21949676
67048,0,0.048873805
67049,1,0.78845495
67050,1,0.7570681
67051,0,0.016329477
67052,0,0.07443959
67053,0,0.013333044
67054,0,0.09545817
67055,0,0.49597672
67056,0,0.16241662
67057,0,0.19839382
67058,1,0.94569415
67059,1,0.6097791
67060,0,0.061897136
67061,0,0.16947253
67062,0,0.30479524
67063,0,0.22716016
67064,0,0.06037591
67065,1,0.8771927
67066,0,0.03607409
67067,1,0.9537193
67068,0,0.00020672129
67069,0,0.27604887
67070,0,0.009316274
67071,0,0.1367748
67072,0,0.29198515
67073,0,0.18661496
67074,0,0.20596354
67075,0,0.05428344
67076,0,0.40033644
67077,0,0.3526601
67078,1,0.5047623
67079,0,0.11673678
67080,0,0.31348753
67081,0,0.1681144
67082,0,0.4915761
67083,0,0.384873
67084,0,0.21187906
67085,1,0.74970865
67086,0,0.08309342
67087,0,0.29574817
67088,0,0.01787052
67089,0,0.45747888
67090,1,0.7026584
67091,1,0.9791669
67092,1,0.6052111
67093,0,0.28402758
67094,0,0.1049042
67095,0,0.2185896
67096,0,0.018555038
67097,0,0.23905878
67098,0,0.071414076
67099,1,0.95555925
67100,0,0.23202334
67101,1,0.5466057
67102,0,0.16187403
67103,1,0.8237811
67104,0,0.3084026
67105,1,0.5269085
67106,1,0.9095756
67107,1,0.9287542
67108,1,0.5480051
67109,0,0.10982035
67110,0,0.23873258
67111,1,0.7631492
67112,0,0.11408194
67113,0,0.15413865
67114,1,0.9434588
67115,0,0.38814604
67116,0,0.13958415
67117,0,0.22843511
67118,0,0.27019465
67119,1,0.95641774
67120,0,0.23615731
67121,0,0.4789103
67122,0,6.0918337e-05
67123,0,0.49807972
67124,1,0.9641533
67125,1,0.93123096
67126,0,0.27642292
67127,1,0.74345565
67128,0,0.1640996
67129,0,0.124325246
67130,0,0.22328691
67131,1,0.79559946
67132,0,0.28017232
67133,0,0.27103928
67134,1,0.939051
67135,0,0.09465641
67136,0,0.04281354
67137,1,0.942966
67138,1,0.57274365
67139,1,0.95616305
67140,0,0.12715547
67141,0,0.05473091
67142,1,0.67527026
67143,0,0.3754021
67144,0,0.30674607
67145,0,0.12913029
67146,0,0.111270815
67147,1,0.80885655
67148,0,0.30897915
67149,1,0.70744514
67150,0,0.19176178
67151,0,0.08962133
67152,0,0.09536872
67153,0,0.056517795
67154,0,0.16677314
67155,1,0.7695402
67156,1,0.89635766
67157,0,0.30010357
67158,0,0.41940743
67159,0,0.354998
67160,0,0.03761823
67161,0,0.06701268
67162,0,0.15404795
67163,0,0.2564359
67164,0,0.24212018
67165,0,0.23151062
67166,0,0.29352823
67167,0,0.26433215
67168,0,0.28889295
67169,0,0.040039882
67170,0,0.2363103
67171,0,0.08386529
67172,1,0.71012866
67173,0,0.09482959
67174,0,0.15281388
67175,0,0.22761181
67176,1,0.56226367
67177,0,0.43743584
67178,1,0.94336843
67179,0,0.042930994
67180,1,0.7897231
67181,0,0.015858425
67182,0,0.08350593
67183,0,0.367778
67184,1,0.8447655
67185,0,0.3137176
67186,0,0.39477107
67187,1,0.54169965
67188,0,0.37927347
67189,1,0.80990195
67190,0,0.090455025
67191,1,0.9275827
67192,0,0.44559285
67193,1,0.938722
67194,0,0.20981683
67195,0,4.452998e-05
67196,0,0.11251174
67197,1,0.96224874
67198,0,0.035094414
67199,0,0.26643673
67200,0,0.3054289
67201,0,0.3321229
67202,1,0.59902245
67203,0,0.39303708
67204,0,0.2375474
67205,0,0.104877226
67206,0,0.39526537
67207,1,0.70374507
67208,0,0.27491543
67209,0,0.39862657
67210,0,0.29203033
67211,0,0.40781578
67212,0,0.10119797
67213,0,0.48641938
67214,0,0.32066134
67215,0,0.046224624
67216,0,4.1932047e-20
67217,1,0.86702317
67218,0,0.021014664
67219,0,0.07041282
67220,1,0.68738186
67221,1,0.9154733
67222,0,0.42317167
67223,0,0.3064026
67224,0,1.5408177e-05
67225,0,0.0491957
67226,1,0.9208946
67227,1,0.89718145
67228,0,0.28157654
67229,0,0.4944556
67230,0,0.22186404
67231,0,0.18544413
67232,0,0.0030983225
67233,0,0.38499755
67234,1,0.6930712
67235,1,0.50651747
67236,1,0.8117899
67237,0,0.17074169
67238,0,0.0067662215
67239,0,0.20610106
67240,1,0.89638203
67241,0,0.12370022
67242,0,0.17039785
67243,1,0.5101547
67244,0,0.10968366
67245,0,0.3548864
67246,0,0.041703105
67247,0,0.09685527
67248,1,0.9549377
67249,0,0.15897468
67250,0,0.034067947
67251,0,0.41243324
67252,1,0.95645356
67253,1,0.9542036
67254,0,0.29079497
67255,0,0.00335631
67256,0,0.13218929
67257,0,0.013179079
67258,0,0.3249711
67259,0,0.4491904
67260,1,0.94759136
67261,0,0.09894718
67262,1,0.74739087
67263,1,0.93699104
67264,1,0.7156507
67265,1,0.9180821
67266,0,0.17932597
67267,0,0.002210157
67268,0,0.2563647
67269,0,0.07117533
67270,0,0.039051566
67271,1,0.82582104
67272,0,0.4639077
67273,0,0.15227635
67274,0,0.10516206
67275,1,0.8213277
67276,0,0.12673938
67277,0,0.26919213
67278,0,0.34446317
67279,0,8.4562856e-07
67280,1,0.66742194
67281,0,0.2221208
67282,1,0.80988854
67283,1,0.8228971
67284,0,0.27014902
67285,0,0.06778295
67286,1,0.7511404
67287,1,0.8162342
67288,1,0.8271112
67289,0,0.039819576
67290,0,0.12016332
67291,1,0.903203
67292,0,0.04291707
67293,0,0.069312446
67294,0,0.10437516
67295,0,0.1132985
67296,0,0.49534348
67297,0,0.09496918
67298,1,0.70807165
67299,0,0.20557924
67300,0,0.26274768
67301,0,0.033093106
67302,1,0.98345965
67303,1,0.86944443
67304,1,0.80719167
67305,1,0.79663116
67306,1,0.54771554
67307,0,0.08125851
67308,0,0.17588449
67309,0,0.100532636
67310,0,0.047951356
67311,1,0.8857211
67312,0,0.17688808
67313,0,0.10234229
67314,1,0.8303379
67315,1,0.7576929
67316,0,0.3823743
67317,1,0.6885111
67318,0,0.32124218
67319,0,0.3770885
67320,1,0.75778544
67321,0,0.099641204
67322,0,0.062799506
67323,0,1.1244435e-06
67324,1,0.88613325
67325,0,0.20856221
67326,1,0.7143797
67327,0,0.1747586
67328,0,0.30701953
67329,0,0.29379183
67330,0,0.34317848
67331,0,6.689605e-11
67332,0,0.37299934
67333,0,0.20288149
67334,1,0.72367686
67335,1,0.85301614
67336,1,0.97143686
67337,0,0.33682084
67338,0,1.1592932e-06
67339,1,0.96622556
67340,0,0.21703789
67341,0,0.38482013
67342,1,0.77260405
67343,1,0.9566731
67344,1,0.92057675
67345,0,0.21444556
67346,0,0.114356115
67347,0,0.1399583
67348,0,0.118776955
67349,0,0.047956318
67350,1,0.7899578
67351,0,0.03308035
67352,0,0.14398988
67353,0,0.27224147
67354,0,0.06870108
67355,1,0.7187331
67356,0,0.21729188
67357,0,0.073963344
67358,1,0.83426285
67359,0,0.21628284
67360,0,0.2771967
67361,1,0.8137935
67362,0,0.157623
67363,1,0.505434
67364,0,0.119111985
67365,0,0.23995687
67366,1,0.54392153
67367,0,0.07243057
67368,0,0.08270039
67369,1,0.8728677
67370,1,0.6299349
67371,1,0.57039845
67372,1,0.9113144
67373,0,0.06789609
67374,0,0.16165279
67375,0,0.35586244
67376,0,0.025017517
67377,1,0.82754904
67378,0,0.1359001
67379,0,0.055362925
67380,0,0.4668581
67381,1,0.5523868
67382,0,0.28469664
67383,1,0.9492599
67384,1,0.74819005
67385,1,0.8579196
67386,1,0.5718025
67387,0,0.040521104
67388,0,0.4097017
67389,0,0.05631822
67390,0,0.23094752
67391,1,0.7736337
67392,1,0.81959635
67393,1,0.83613676
67394,1,0.7991236
67395,1,0.80786914
67396,0,0.07688527
67397,1,0.80661
67398,0,0.48244557
67399,1,0.78486556
67400,1,0.6827999
67401,0,0.45814282
67402,0,0.29999423
67403,1,0.7094783
67404,1,0.8635942
67405,1,0.81650805
67406,0,0.111381084
67407,0,0.35551903
67408,1,0.7641387
67409,1,0.8856449
67410,0,0.06574491
67411,0,0.1716946
67412,1,0.6202361
67413,0,0.36119154
67414,0,0.12123385
67415,1,0.8517286
67416,0,0.12723656
67417,0,0.07421381
67418,1,0.94843525
67419,0,0.21257685
67420,0,0.36962137
67421,0,0.38396564
67422,0,0.18474853
67423,1,0.55611956
67424,1,0.945468
67425,1,0.7786617
67426,0,0.07592198
67427,0,0.053560786
67428,1,0.5737226
67429,1,0.9359236
67430,1,0.80209434
67431,0,0.28319192
67432,0,2.2745423e-12
67433,0,0.46438676
67434,0,0.10803115
67435,0,0.08318036
67436,0,0.25650266
67437,0,9.009734e-18
67438,0,0.124803804
67439,1,0.6534553
67440,1,0.7955043
67441,1,0.7897131
67442,1,0.5660626
67443,0,0.025299981
67444,0,0.46871293
67445,0,0.45716444
67446,0,0.21133257
67447,0,0.07496001
67448,0,0.30972123
67449,0,0.20504571
67450,0,0.029998686
67451,1,0.66151106
67452,1,0.85236907
67453,0,0.1913925
67454,1,0.80245763
67455,0,0.19134384
67456,0,0.44356444
67457,0,0.44994953
67458,0,0.39553854
67459,0,0.03663061
67460,0,0.17512143
67461,0,0.392414
67462,0,0.43661758
67463,0,0.14467876
67464,0,0.016448593
67465,0,0.06228011
67466,1,0.95130676
67467,0,0.24034564
67468,0,0.058764476
67469,1,0.8655358
67470,0,0.34664732
67471,1,0.56581175
67472,0,0.02473057
67473,0,0.18390575
67474,0,0.04644551
67475,0,0.22080877
67476,1,0.9276333
67477,0,0.14989446
67478,0,0.061450683
67479,0,0.18765305
67480,0,0.22839127
67481,0,0.080187894
67482,0,0.124621704
67483,0,0.19264562
67484,1,0.6168862
67485,1,0.841513
67486,1,0.68564594
67487,0,0.41705963
67488,0,0.0361785
67489,0,0.037765242
67490,0,0.08480233
67491,0,0.045188077
67492,0,0.1711948
67493,1,0.71504426
67494,1,0.74537605
67495,0,0.19791117
67496,0,0.07696988
67497,1,0.503024
67498,0,0.3589952
67499,1,0.9490502
67500,1,0.60500926
67501,1,0.58576524
67502,1,0.79200083
67503,0,0.14879094
67504,0,0.2359379
67505,0,0.06644047
67506,1,0.7999708
67507,0,0.19298753
67508,0,6.4175634e-09
67509,1,0.69582075
67510,1,0.93109584
67511,0,0.43333888
67512,0,0.21226856
67513,0,0.34257808
67514,1,0.9150613
67515,0,3.340445e-08
67516,1,0.53762674
67517,0,0.4439157
67518,1,0.9420066
67519,0,0.10945235
67520,0,0.1467241
67521,0,0.17326958
67522,1,0.9448512
67523,0,0.0041146064
67524,1,0.9023297
67525,1,0.7988716
67526,1,0.9141918
67527,1,0.64053756
67528,0,0.07162889
67529,0,0.0865641
67530,0,0.05166002
67531,1,0.66388834
67532,0,0.206371
67533,1,0.61873895
67534,0,0.3605491
67535,0,0.28047067
67536,0,0.17529799
67537,1,0.86728257
67538,0,0.26883602
67539,0,0.3181262
67540,1,0.717589
